scenario,opponent_strategy,round,selected_strategy,reward,winner,player_1_score,player_2_score
wide,weighted_value,89,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,90,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,91,random_partition,-0.1836734693877551,2,20.0,29.0
wide,weighted_value,92,top_heavy,-0.6326530612244898,2,9.0,40.0
wide,weighted_value,93,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,94,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,95,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,96,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,97,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,98,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,99,noisy_weighted,-0.1836734693877551,2,20.0,29.0
wide,weighted_value,100,weighted_value,0.0,0,24.5,24.5
wide,weighted_value,101,balanced_priority,-0.2857142857142857,2,17.5,31.5
wide,weighted_value,102,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,103,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,104,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,105,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,106,winner_take_most,-0.02040816326530612,2,24.0,25.0
wide,weighted_value,107,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,108,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,109,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,110,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,111,uniform,-0.32653061224489793,2,16.5,32.5
wide,weighted_value,112,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,113,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,114,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,115,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,116,defensive_spread,-0.22448979591836735,2,19.0,30.0
wide,weighted_value,117,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,weighted_value,118,weighted_value,0.0,0,24.5,24.5
wide,weighted_value,119,random_partition,-0.14285714285714285,2,21.0,28.0
wide,weighted_value,120,anti_top_heavy,0.6326530612244898,1,40.0,9.0
wide,winner_take_most,1,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,2,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,3,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,4,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,5,random_partition,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,6,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,7,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,8,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,9,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,10,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,11,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,12,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,13,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,14,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,15,random_partition,0.10204081632653061,1,27.0,22.0
wide,winner_take_most,16,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,17,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,18,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,19,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,20,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,21,random_partition,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,22,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,23,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,24,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,25,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,26,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,27,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,28,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,29,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,30,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,31,random_partition,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,32,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,33,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,34,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,35,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,36,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,37,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,38,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,39,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,40,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,41,random_partition,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,42,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,43,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,44,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,45,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,46,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,47,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,48,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,49,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,50,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,51,random_partition,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,52,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,53,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,54,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,55,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,56,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,57,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,58,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,59,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,60,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,61,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,62,random_partition,-0.10204081632653061,2,22.0,27.0
wide,winner_take_most,63,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,64,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,65,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,66,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,67,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,68,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,69,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,70,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,71,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,72,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,73,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,74,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,75,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,76,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,77,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,78,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,79,random_partition,0.08163265306122448,1,26.5,22.5
wide,winner_take_most,80,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,81,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,82,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,83,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,84,random_partition,0.20408163265306123,1,29.5,19.5
wide,winner_take_most,85,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,86,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,87,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,88,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,89,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,90,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,91,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,92,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,93,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,94,random_partition,-0.04081632653061224,2,23.5,25.5
wide,winner_take_most,95,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,96,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,97,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,98,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,99,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,100,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,101,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,102,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,103,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,104,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,105,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,106,random_partition,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,107,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,108,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,109,anti_top_heavy,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,110,balanced_priority,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,111,defensive_spread,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,112,noisy_weighted,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,113,uniform,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,114,weighted_value,0.02040816326530612,1,25.0,24.0
wide,winner_take_most,115,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,116,winner_take_most,0.0,0,24.5,24.5
wide,winner_take_most,117,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,118,random_partition,-0.02040816326530612,2,24.0,25.0
wide,winner_take_most,119,top_heavy,0.3877551020408163,1,34.0,15.0
wide,winner_take_most,120,anti_top_heavy,0.02040816326530612,1,25.0,24.0
high_value,anti_top_heavy,1,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,2,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,3,defensive_spread,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,4,noisy_weighted,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,5,random_partition,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,6,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,7,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,8,weighted_value,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,9,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,10,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,11,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,12,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,13,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,14,defensive_spread,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,15,random_partition,0.14285714285714285,1,24.0,18.0
high_value,anti_top_heavy,16,noisy_weighted,-0.047619047619047616,2,20.0,22.0
high_value,anti_top_heavy,17,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,18,weighted_value,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,19,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,20,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,21,random_partition,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,22,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,23,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,24,noisy_weighted,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,25,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,26,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,27,defensive_spread,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,28,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,29,weighted_value,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,30,random_partition,-0.3333333333333333,2,14.0,28.0
high_value,anti_top_heavy,31,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,32,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,33,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,34,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,35,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,36,noisy_weighted,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,37,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,38,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,39,defensive_spread,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,40,random_partition,-0.19047619047619047,2,17.0,25.0
high_value,anti_top_heavy,41,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,42,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,43,weighted_value,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,44,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,45,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,46,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,47,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,48,random_partition,-0.7142857142857143,2,6.0,36.0
high_value,anti_top_heavy,49,noisy_weighted,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,50,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,51,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,52,defensive_spread,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,53,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,54,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,55,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,56,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,57,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,58,weighted_value,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,59,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,60,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,61,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,62,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,63,noisy_weighted,-0.19047619047619047,2,17.0,25.0
high_value,anti_top_heavy,64,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,65,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,66,defensive_spread,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,67,random_partition,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,68,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,69,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,70,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,71,random_partition,-0.047619047619047616,2,20.0,22.0
high_value,anti_top_heavy,72,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,73,weighted_value,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,74,noisy_weighted,-0.2857142857142857,2,15.0,27.0
high_value,anti_top_heavy,75,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,76,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,77,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,78,random_partition,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,79,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,80,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,81,defensive_spread,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,82,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,83,random_partition,-0.047619047619047616,2,20.0,22.0
high_value,anti_top_heavy,84,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,85,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,86,noisy_weighted,-0.2857142857142857,2,15.0,27.0
high_value,anti_top_heavy,87,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,88,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,89,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,90,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,91,weighted_value,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,92,random_partition,0.14285714285714285,1,24.0,18.0
high_value,anti_top_heavy,93,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,94,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,95,random_partition,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,96,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,97,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,98,defensive_spread,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,99,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,100,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,101,noisy_weighted,-0.2857142857142857,2,15.0,27.0
high_value,anti_top_heavy,102,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,103,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,104,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,105,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,106,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,107,random_partition,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,108,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,109,weighted_value,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,110,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,111,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,112,noisy_weighted,-0.42857142857142855,2,12.0,30.0
high_value,anti_top_heavy,113,uniform,-0.14285714285714285,2,18.0,24.0
high_value,anti_top_heavy,114,defensive_spread,-0.38095238095238093,2,13.0,29.0
high_value,anti_top_heavy,115,anti_top_heavy,0.0,0,21.0,21.0
high_value,anti_top_heavy,116,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,117,random_partition,-0.3333333333333333,2,14.0,28.0
high_value,anti_top_heavy,118,balanced_priority,-0.23809523809523808,2,16.0,26.0
high_value,anti_top_heavy,119,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,anti_top_heavy,120,anti_top_heavy,0.0,0,21.0,21.0
high_value,balanced_priority,1,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,2,balanced_priority,0.0,0,21.0,21.0
high_value,balanced_priority,3,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,4,noisy_weighted,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,5,random_partition,-0.7142857142857143,2,6.0,36.0
high_value,balanced_priority,6,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,balanced_priority,7,uniform,-0.42857142857142855,2,12.0,30.0
high_value,balanced_priority,8,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,9,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,10,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,11,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,12,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,13,noisy_weighted,0.14285714285714285,1,24.0,18.0
high_value,balanced_priority,14,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,15,balanced_priority,0.0,0,21.0,21.0
high_value,balanced_priority,16,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,17,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,18,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,balanced_priority,19,uniform,-0.42857142857142855,2,12.0,30.0
high_value,balanced_priority,20,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,21,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,22,noisy_weighted,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,23,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,24,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,25,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,26,random_partition,-0.7142857142857143,2,6.0,36.0
high_value,balanced_priority,27,balanced_priority,0.0,0,21.0,21.0
high_value,balanced_priority,28,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,29,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,30,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,31,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,32,noisy_weighted,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,33,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,34,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,35,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,36,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,37,balanced_priority,0.0,0,21.0,21.0
high_value,balanced_priority,38,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,39,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,40,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,balanced_priority,41,uniform,-0.42857142857142855,2,12.0,30.0
high_value,balanced_priority,42,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,43,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,44,noisy_weighted,0.3333333333333333,1,28.0,14.0
high_value,balanced_priority,45,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,46,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,47,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,48,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,49,balanced_priority,0.0,0,21.0,21.0
high_value,balanced_priority,50,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,51,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,52,noisy_weighted,0.2857142857142857,1,27.0,15.0
high_value,balanced_priority,53,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,54,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,55,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,56,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,57,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,58,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,59,noisy_weighted,0.19047619047619047,1,25.0,17.0
high_value,balanced_priority,60,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,61,random_partition,-0.5238095238095238,2,10.0,32.0
high_value,balanced_priority,62,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,63,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,64,balanced_priority,0.0,0,21.0,21.0
high_value,balanced_priority,65,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,66,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,67,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,68,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,69,noisy_weighted,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,70,top_heavy,-0.42857142857142855,2,12.0,30.0
high_value,balanced_priority,71,uniform,-0.5714285714285714,2,9.0,33.0
high_value,balanced_priority,72,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,73,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,74,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,75,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,76,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,77,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,78,balanced_priority,0.0,0,21.0,21.0
high_value,balanced_priority,79,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,80,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,81,noisy_weighted,0.0,0,21.0,21.0
high_value,balanced_priority,82,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,83,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,84,anti_top_heavy,0.23809523809523808,1,26.0,16.0
high_value,balanced_priority,85,defensive_spread,0.38095238095238093,1,29.0,13.0
high_value,balanced_priority,86,winner_take_most,0.047619047619047616,1,22.0,20.0
high_value,balanced_priority,87,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,88,weighted_value,0.5714285714285714,1,33.0,9.0
high_value,balanced_priority,89,defensive_spread,0.38095238095238093,1,29.0,13.0
